raceyear,drivername,win,cumwin,racedate
2020,patrese,0,6,2020-01-01
2020,peterson,0,10,2020-01-01
2020,phil_hill,0,3,2020-01-01
2020,piquet,0,23,2020-01-01
2020,pironi,0,3,2020-01-01
2020,prost,0,51,2020-01-01
2020,raikkonen,0,21,2020-01-01
2020,ralf_schumacher,0,6,2020-01-01
2020,rathmann,0,1,2020-01-01
2020,regazzoni,0,5,2020-01-01
2020,reutemann,0,12,2020-01-01
2020,revson,0,2,2020-01-01
2020,ricciardo,0,7,2020-01-01
2020,rindt,0,6,2020-01-01
2020,rodriguez,0,2,2020-01-01
2020,rosberg,0,23,2020-01-01
2020,ruttman,0,1,2020-01-01
2020,scarfiotti,0,1,2020-01-01
2020,scheckter,0,10,2020-01-01
2020,senna,0,41,2020-01-01
2020,siffert,0,2,2020-01-01
2020,stewart,0,27,2020-01-01
2020,surtees,0,6,2020-01-01
2020,sweikert,0,1,2020-01-01
2020,tambay,0,2,2020-01-01
2020,taruffi,0,1,2020-01-01
2020,trintignant,0,2,2020-01-01
2020,trips,0,2,2020-01-01
2020,trulli,0,1,2020-01-01
2020,vettel,0,53,2020-01-01
2020,villeneuve,0,11,2020-01-01
2020,vukovich,0,2,2020-01-01
2020,wallard,0,1,2020-01-01
2020,ward,0,1,2020-01-01
2020,watson,0,5,2020-01-01
2020,webber,0,9,2020-01-01
